id,prigozhin_id,datetime,from,to,text
1285,#1834,2023-06-23T18:25:52Z,01:58,02:00,*Субтитры делал DimaTorzok*
1284,#1833,2023-06-23T18:09:19Z,00:00,00:06,"Погибали на Бахмуте, защищая честь России и российской армии."
1284,#1833,2023-06-23T18:09:19Z,00:06,00:18,"Нас подло обманули и пытались лишить возможности защищать свои дома и разогнать ЧВК ""Вагнер""."
1284,#1833,2023-06-23T18:09:19Z,00:18,00:30,"Мы были готовы пойти на уступки Минобороны, сдать оружие и найти решение, как мы будем дальше защищать свою страну."
1284,#1833,2023-06-23T18:09:19Z,00:30,00:34,"Но эти мрази, они не успокоились."
1284,#1833,2023-06-23T18:09:19Z,00:34,00:44,"Сегодня, видя, что мы не сломлены, они нанесли удары, ракетные удары по нашим тыловым лагерям."
1284,#1833,2023-06-23T18:09:19Z,00:44,00:51,"Погибло огромное количество наших бойцов, наших боевых товарищей."
1284,#1833,2023-06-23T18:09:19Z,00:51,00:58,"Мы примем решение, как ответим на это злодеяние."
1284,#1833,2023-06-23T18:09:19Z,00:58,01:02,Следующий шаг за нами!
1283,#1832,2023-06-23T14:10:17Z,00:00,00:17,"Да, это те самые заявления на Герасимова и Шойгу, в котором они должны понести ответственность за геноцид русского народа, убийство десятка тысяч русских граждан и передачу российских территорий врагу."
1283,#1832,2023-06-23T14:10:17Z,00:17,00:25,"Причем передачу умышленную, точно так же, как и убийство русских граждан и геноцид."
1283,#1832,2023-06-23T14:10:17Z,00:25,00:28.360,У Шойгу геноцид по национальному признаку.
1281,#1831,2023-06-23T12:35:46Z,00:00,00:04.360,"Я думаю, раз вы спрашиваете в курсе Литрошев, я перешлю"
1281,#1831,2023-06-23T12:35:46Z,00:04.360,00:06.720,"этот запрос ему, и он ответит."
1280,#1830,2023-06-23T11:29:08Z,00:01,00:05.220,"Для победы России нужно перестать лгать, перестать"
1280,#1830,2023-06-23T11:29:08Z,00:05.220,00:10.280,воровать и перестать думать только о своем благополучии
1280,#1830,2023-06-23T11:29:08Z,00:10.280,00:11.680,и собственных местах.
1280,#1830,2023-06-23T11:29:08Z,00:11.680,00:16.080,"А думать о солдатах, об их жизнях."
1280,#1830,2023-06-23T11:29:08Z,00:16.080,00:19.960,"Кончится армия, кончится Россия."
1280,#1830,2023-06-23T11:29:08Z,00:19.960,00:24.360,Сейчас армию кидают без боеприпасов на мясо.
1280,#1830,2023-06-23T11:29:08Z,00:24.360,00:26.200,Поэтому три вещи.
1280,#1830,2023-06-23T11:29:08Z,00:26.200,00:29.400,"Не лгать, не воровать, беречь солдат."
1278,#1828,2023-06-23T06:10:02Z,00:00.400,00:02.960,"Снаряды не дают войска, потому что руководство"
1278,#1828,2023-06-23T06:10:02Z,00:02.960,00:05.360,"Минобороны считает, что жизнь солдата гораздо"
1278,#1828,2023-06-23T06:10:02Z,00:05.360,00:07.960,"более дешевая вещь, чем снаряды."
1278,#1828,2023-06-23T06:10:02Z,00:07.960,00:08.960,Это во-первых.
1278,#1828,2023-06-23T06:10:02Z,00:08.960,00:14.280,"Во-вторых, потому что они считают, что снаряды потребуются"
1278,#1828,2023-06-23T06:10:02Z,00:14.280,00:17.640,"им, когда нужно будет защищать Москву."
1278,#1828,2023-06-23T06:10:02Z,00:17.640,00:22.520,И поэтому все подмосковные склады ломятся от этих снарядов.
1278,#1828,2023-06-23T06:10:02Z,00:22.520,00:26.240,А в войсках серьезнейший снарядный голод.
1278,#1828,2023-06-23T06:10:02Z,00:26.240,00:29.560,"Когда вы видите видео, которое фабрикует Министерство"
1278,#1828,2023-06-23T06:10:02Z,00:29.560,00:35.280,"обороны, то это лишь показуха для того, чтобы все успокоились"
1278,#1828,2023-06-23T06:10:02Z,00:35.280,00:37.680,и не трогали их и не критиковали.
1277,#1827,2023-06-22T13:37:25Z,00:00.720,00:03.840,"Я считаю, что первое, что требуется обществу, это"
1277,#1827,2023-06-22T13:37:25Z,00:03.840,00:06.080,прекратить лгать.
1277,#1827,2023-06-22T13:37:25Z,00:06.080,00:10.440,Второе - это прекратить двойные стандарты.
1277,#1827,2023-06-22T13:37:25Z,00:10.440,00:16.600,"Третье - прекратить рэкет, когда у бизнеса забирается"
1277,#1827,2023-06-22T13:37:25Z,00:16.600,00:19.440,"то, что ему принадлежит, чтобы отдать очередному"
1277,#1827,2023-06-22T13:37:25Z,00:19.440,00:22.920,"олигарху, у которого яхта должна быть на 10 метров"
1277,#1827,2023-06-22T13:37:25Z,00:22.920,00:26.040,"длиннее, а она стала короче из-за санкций."
1277,#1827,2023-06-22T13:37:25Z,00:26.040,00:31.960,Четвертое - прекратить спекулировать на патриотических чувствах
1277,#1827,2023-06-22T13:37:25Z,00:31.960,00:35.440,"граждан, а на деле разворовывать свою страну."
1277,#1827,2023-06-22T13:37:25Z,00:35.440,00:41.520,И пятое - людям вернуть справедливость.
1277,#1827,2023-06-22T13:37:25Z,00:41.520,00:43.360,Они давно уже забыли это слово.
1276,#1826,2023-06-22T12:02:14Z,00:00.560,00:04.320,"У нас уже давно красные линии отсутствуют, остались"
1276,#1826,2023-06-22T12:02:14Z,00:04.320,00:06.680,только коричневые полоски на трусах.
1276,#1826,2023-06-22T12:02:14Z,00:06.680,00:10.680,"Каждый раз после того, как противник наносит удары"
1276,#1826,2023-06-22T12:02:14Z,00:10.680,00:15.720,"по нашей территории, рассказывают историю о том, что был ночной"
1276,#1826,2023-06-22T12:02:14Z,00:15.720,00:17.560,удар ракетами.
1276,#1826,2023-06-22T12:02:14Z,00:17.560,00:22.120,"Как правило, бьют по трансформаторам придомовым, не нанося никакого"
1276,#1826,2023-06-22T12:02:14Z,00:22.120,00:24.160,ущерба противнику.
1276,#1826,2023-06-22T12:02:14Z,00:24.160,00:27.720,"И поэтому, почему есть возможность у противника"
1276,#1826,2023-06-22T12:02:14Z,00:27.720,00:31.160,наносить удары по российской территории?
1276,#1826,2023-06-22T12:02:14Z,00:31.160,00:36.200,Потому что в руководстве Минобороны никого не интересует
1276,#1826,2023-06-22T12:02:14Z,00:36.200,00:40.640,"победа, всех интересует только одно - возможность"
1276,#1826,2023-06-22T12:02:14Z,00:40.640,00:44.080,"сохранения своего поста как можно дольше, чтобы"
1276,#1826,2023-06-22T12:02:14Z,00:44.080,00:48.400,"не пришла ответственность за то, что они сотворили"
1276,#1826,2023-06-22T12:02:14Z,00:48.400,00:50.400,во время СВО.
1276,#1826,2023-06-22T12:02:14Z,00:50.400,00:55.760,Поэтому никто никаких ответов давать не будет.
1276,#1826,2023-06-22T12:02:14Z,00:55.760,01:01.080,"Это будет опять пиар-акция с рассказом о том, что трансформаторная"
1276,#1826,2023-06-22T12:02:14Z,01:01.080,01:04.520,"подстанция уничтожена, которая являлась центром"
